,ID,Age,Gender,Version,Task,Idx,Left,Right,Item,Acc,Time,Manipulation,Study,Target_or_foil,Item_type,Training_or_control,blindtested
4184,2263,4.6,2,2,N,8,201,21,201 vs 21,0,pretest,Card,2,NA,completely novel,Training,Y
4185,2263,4.6,2,2,N,9,105,125,105 vs 125,0,pretest,Card,2,target,partial novel,Training,Y
4186,2263,4.6,2,2,N,10,807,78,807 vs 78,0,pretest,Card,2,NA,completely novel,Training,Y
4187,2263,4.6,2,2,N,11,85,850,85 vs 850,0,pretest,Card,2,NA,completely novel,Training,Y
4188,2263,4.6,2,2,N,12,12,22,12 vs 22,1,pretest,Card,2,NA,completely novel,Training,Y
4189,2263,4.6,2,2,N,13,350,305,350 vs 305,0,pretest,Card,2,target,partial novel,Training,Y
4190,2263,4.6,2,2,N,14,8,2,8 vs 2,1,pretest,Card,2,target,partial novel,Training,Y
4191,2263,4.6,2,2,N,15,1000,100,1000 vs 100,0,pretest,Card,2,NA,completely novel,Training,Y
4192,2263,4.6,2,2,N,16,206,260,206 vs 260,1,pretest,Card,2,foil,partial novel,Training,Y
4193,1264,4.92,1,1,N,1,11,24,11 vs 24,1,pretest,Card,2,foil,partial novel,Training,Y
4194,1264,4.92,1,1,N,2,201,21,201 vs 21,1,pretest,Card,2,NA,completely novel,Training,Y
4195,1264,4.92,1,1,N,3,8,2,8 vs 2,1,pretest,Card,2,target,partial novel,Training,Y
4196,1264,4.92,1,1,N,4,12,22,12 vs 22,0,pretest,Card,2,NA,completely novel,Training,Y
4197,1264,4.92,1,1,N,5,105,125,105 vs 125,0,pretest,Card,2,target,partial novel,Training,Y
4198,1264,4.92,1,1,N,6,1000,100,1000 vs 100,1,pretest,Card,2,NA,completely novel,Training,Y
4199,1264,4.92,1,1,N,7,15,5,15 vs 5,1,pretest,Card,2,foil,partial novel,Training,Y
4200,1264,4.92,1,1,N,8,350,305,350 vs 305,1,pretest,Card,2,target,partial novel,Training,Y
4201,1264,4.92,1,1,N,9,64,604,64 vs 604,1,pretest,Card,2,NA,completely novel,Training,Y
4202,1264,4.92,1,1,N,10,206,260,206 vs 260,1,pretest,Card,2,foil,partial novel,Training,Y
4203,1264,4.92,1,1,N,11,402,42,402 vs 42,0,pretest,Card,2,NA,completely novel,Training,Y
4204,1264,4.92,1,1,N,12,36,306,36 vs 306,1,pretest,Card,2,NA,completely novel,Training,Y
4205,1264,4.92,1,1,N,13,670,67,670 vs 67,0,pretest,Card,2,foil,partial novel,Training,Y
4206,1264,4.92,1,1,N,14,85,850,85 vs 850,1,pretest,Card,2,NA,completely novel,Training,Y
4207,1264,4.92,1,1,N,15,807,78,807 vs 78,0,pretest,Card,2,NA,completely novel,Training,Y
4208,1264,4.92,1,1,N,16,1002,1020,1002 vs 1020,0,pretest,Card,2,target,partial novel,Training,Y
4209,2266,4.28,2,2,N,1,36,306,36 vs 306,1,pretest,Card,2,NA,completely novel,Training,Y
4210,2266,4.28,2,2,N,2,15,5,15 vs 5,0,pretest,Card,2,foil,partial novel,Training,Y
4211,2266,4.28,2,2,N,3,1002,1020,1002 vs 1020,1,pretest,Card,2,target,partial novel,Training,Y
4212,2266,4.28,2,2,N,4,11,24,11 vs 24,1,pretest,Card,2,foil,partial novel,Training,Y
4213,2266,4.28,2,2,N,5,670,67,670 vs 67,0,pretest,Card,2,foil,partial novel,Training,Y
4214,2266,4.28,2,2,N,6,402,42,402 vs 42,0,pretest,Card,2,NA,completely novel,Training,Y
4215,2266,4.28,2,2,N,7,64,604,64 vs 604,1,pretest,Card,2,NA,completely novel,Training,Y
4216,2266,4.28,2,2,N,8,201,21,201 vs 21,0,pretest,Card,2,NA,completely novel,Training,Y
4217,2266,4.28,2,2,N,9,105,125,105 vs 125,1,pretest,Card,2,target,partial novel,Training,Y
4218,2266,4.28,2,2,N,10,807,78,807 vs 78,0,pretest,Card,2,NA,completely novel,Training,Y
4219,2266,4.28,2,2,N,11,85,850,85 vs 850,0,pretest,Card,2,NA,completely novel,Training,Y
4220,2266,4.28,2,2,N,12,12,22,12 vs 22,1,pretest,Card,2,NA,completely novel,Training,Y
4221,2266,4.28,2,2,N,13,350,305,350 vs 305,0,pretest,Card,2,target,partial novel,Training,Y
4222,2266,4.28,2,2,N,14,8,2,8 vs 2,1,pretest,Card,2,target,partial novel,Training,Y
4223,2266,4.28,2,2,N,15,1000,100,1000 vs 100,1,pretest,Card,2,NA,completely novel,Training,Y
4224,2266,4.28,2,2,N,16,206,260,206 vs 260,1,pretest,Card,2,foil,partial novel,Training,Y
4225,2261,3.32,2,2,N,1,36,306,36 vs 306,0,posttest,Card,2,NA,completely novel,Training,Y
4226,2261,3.32,2,2,N,2,15,5,15 vs 5,0,posttest,Card,2,foil,partial novel,Training,Y
4227,2261,3.32,2,2,N,3,1002,1020,1002 vs 1020,1,posttest,Card,2,target,partial novel,Training,Y
4228,2261,3.32,2,2,N,4,11,24,11 vs 24,0,posttest,Card,2,foil,partial novel,Training,Y
4229,2261,3.32,2,2,N,5,670,67,670 vs 67,1,posttest,Card,2,foil,partial novel,Training,Y
4230,2261,3.32,2,2,N,6,402,42,402 vs 42,1,posttest,Card,2,NA,completely novel,Training,Y
4231,2261,3.32,2,2,N,7,64,604,64 vs 604,0,posttest,Card,2,NA,completely novel,Training,Y
4232,2261,3.32,2,2,N,8,201,21,201 vs 21,0,posttest,Card,2,NA,completely novel,Training,Y
4233,2261,3.32,2,2,N,9,105,125,105 vs 125,0,posttest,Card,2,target,partial novel,Training,Y
4234,2261,3.32,2,2,N,10,807,78,807 vs 78,1,posttest,Card,2,NA,completely novel,Training,Y
4235,2261,3.32,2,2,N,11,85,850,85 vs 850,0,posttest,Card,2,NA,completely novel,Training,Y
4236,2261,3.32,2,2,N,12,12,22,12 vs 22,0,posttest,Card,2,NA,completely novel,Training,Y
4237,2261,3.32,2,2,N,13,350,305,350 vs 305,0,posttest,Card,2,target,partial novel,Training,Y
4238,2261,3.32,2,2,N,14,8,2,8 vs 2,0,posttest,Card,2,target,partial novel,Training,Y
4239,2261,3.32,2,2,N,15,1000,100,1000 vs 100,1,posttest,Card,2,NA,completely novel,Training,Y
4240,2261,3.32,2,2,N,16,206,260,206 vs 260,0,posttest,Card,2,foil,partial novel,Training,Y
4241,2263,4.6,2,1,N,1,11,24,11 vs 24,1,posttest,Card,2,foil,partial novel,Training,Y
4242,2263,4.6,2,1,N,2,201,21,201 vs 21,1,posttest,Card,2,NA,completely novel,Training,Y
4243,2263,4.6,2,1,N,3,8,2,8 vs 2,1,posttest,Card,2,target,partial novel,Training,Y
4244,2263,4.6,2,1,N,4,12,22,12 vs 22,1,posttest,Card,2,NA,completely novel,Training,Y
4245,2263,4.6,2,1,N,5,105,125,105 vs 125,0,posttest,Card,2,target,partial novel,Training,Y
4246,2263,4.6,2,1,N,6,1000,100,1000 vs 100,1,posttest,Card,2,NA,completely novel,Training,Y
4247,2263,4.6,2,1,N,7,15,5,15 vs 5,0,posttest,Card,2,foil,partial novel,Training,Y
4248,2263,4.6,2,1,N,8,350,305,350 vs 305,0,posttest,Card,2,target,partial novel,Training,Y
4249,2263,4.6,2,1,N,9,64,604,64 vs 604,1,posttest,Card,2,NA,completely novel,Training,Y
4250,2263,4.6,2,1,N,10,206,260,206 vs 260,1,posttest,Card,2,foil,partial novel,Training,Y
4251,2263,4.6,2,1,N,11,402,42,402 vs 42,0,posttest,Card,2,NA,completely novel,Training,Y
4252,2263,4.6,2,1,N,12,36,306,36 vs 306,0,posttest,Card,2,NA,completely novel,Training,Y
4253,2263,4.6,2,1,N,13,670,67,670 vs 67,0,posttest,Card,2,foil,partial novel,Training,Y
4254,2263,4.6,2,1,N,14,85,850,85 vs 850,0,posttest,Card,2,NA,completely novel,Training,Y
4255,2263,4.6,2,1,N,15,807,78,807 vs 78,1,posttest,Card,2,NA,completely novel,Training,Y
4256,2263,4.6,2,1,N,16,1002,1020,1002 vs 1020,0,posttest,Card,2,target,partial novel,Training,Y
4257,1264,4.92,1,2,N,1,36,306,36 vs 306,1,posttest,Card,2,NA,completely novel,Training,Y
4258,1264,4.92,1,2,N,2,15,5,15 vs 5,1,posttest,Card,2,foil,partial novel,Training,Y
4259,1264,4.92,1,2,N,3,1002,1020,1002 vs 1020,1,posttest,Card,2,target,partial novel,Training,Y
4260,1264,4.92,1,2,N,4,11,24,11 vs 24,1,posttest,Card,2,foil,partial novel,Training,Y
4261,1264,4.92,1,2,N,5,670,67,670 vs 67,1,posttest,Card,2,foil,partial novel,Training,Y
4262,1264,4.92,1,2,N,6,402,42,402 vs 42,1,posttest,Card,2,NA,completely novel,Training,Y
4263,1264,4.92,1,2,N,7,64,604,64 vs 604,1,posttest,Card,2,NA,completely novel,Training,Y
4264,1264,4.92,1,2,N,8,201,21,201 vs 21,1,posttest,Card,2,NA,completely novel,Training,Y
4265,1264,4.92,1,2,N,9,105,125,105 vs 125,1,posttest,Card,2,target,partial novel,Training,Y
4266,1264,4.92,1,2,N,10,807,78,807 vs 78,1,posttest,Card,2,NA,completely novel,Training,Y
4267,1264,4.92,1,2,N,11,85,850,85 vs 850,1,posttest,Card,2,NA,completely novel,Training,Y
4268,1264,4.92,1,2,N,12,12,22,12 vs 22,1,posttest,Card,2,NA,completely novel,Training,Y
4269,1264,4.92,1,2,N,13,350,305,350 vs 305,0,posttest,Card,2,target,partial novel,Training,Y
4270,1264,4.92,1,2,N,14,8,2,8 vs 2,1,posttest,Card,2,target,partial novel,Training,Y
4271,1264,4.92,1,2,N,15,1000,100,1000 vs 100,1,posttest,Card,2,NA,completely novel,Training,Y
4272,1264,4.92,1,2,N,16,206,260,206 vs 260,0,posttest,Card,2,foil,partial novel,Training,Y
4273,2266,4.28,2,1,N,1,11,24,11 vs 24,0,posttest,Card,2,foil,partial novel,Training,Y
4274,2266,4.28,2,1,N,2,201,21,201 vs 21,0,posttest,Card,2,NA,completely novel,Training,Y
4275,2266,4.28,2,1,N,3,8,2,8 vs 2,1,posttest,Card,2,target,partial novel,Training,Y
4276,2266,4.28,2,1,N,4,12,22,12 vs 22,1,posttest,Card,2,NA,completely novel,Training,Y
4277,2266,4.28,2,1,N,5,105,125,105 vs 125,1,posttest,Card,2,target,partial novel,Training,Y
4278,2266,4.28,2,1,N,6,1000,100,1000 vs 100,0,posttest,Card,2,NA,completely novel,Training,Y
4279,2266,4.28,2,1,N,7,15,5,15 vs 5,1,posttest,Card,2,foil,partial novel,Training,Y
4280,2266,4.28,2,1,N,8,350,305,350 vs 305,0,posttest,Card,2,target,partial novel,Training,Y
4281,2266,4.28,2,1,N,9,64,604,64 vs 604,1,posttest,Card,2,NA,completely novel,Training,Y
4282,2266,4.28,2,1,N,10,206,260,206 vs 260,1,posttest,Card,2,foil,partial novel,Training,Y
4283,2266,4.28,2,1,N,11,402,42,402 vs 42,1,posttest,Card,2,NA,completely novel,Training,Y
4284,2266,4.28,2,1,N,12,36,306,36 vs 306,1,posttest,Card,2,NA,completely novel,Training,Y
4285,2266,4.28,2,1,N,13,670,67,670 vs 67,1,posttest,Card,2,foil,partial novel,Training,Y
4286,2266,4.28,2,1,N,14,85,850,85 vs 850,1,posttest,Card,2,NA,completely novel,Training,Y
4287,2266,4.28,2,1,N,15,807,78,807 vs 78,1,posttest,Card,2,NA,completely novel,Training,Y
4288,2266,4.28,2,1,N,16,1002,1020,1002 vs 1020,0,posttest,Card,2,target,partial novel,Training,Y
4289,1267,3.69,1,2,N,1,36,306,36 vs 306,0,pretest,Card,2,NA,completely novel,Training,N
4290,1267,3.69,1,2,N,2,15,5,15 vs 5,0,pretest,Card,2,foil,partial novel,Training,N
4291,1267,3.69,1,2,N,3,1002,1020,1002 vs 1020,1,pretest,Card,2,target,partial novel,Training,N
4292,1267,3.69,1,2,N,4,11,24,11 vs 24,0,pretest,Card,2,foil,partial novel,Training,N
4293,1267,3.69,1,2,N,5,670,67,670 vs 67,1,pretest,Card,2,foil,partial novel,Training,N
4294,1267,3.69,1,2,N,6,402,42,402 vs 42,1,pretest,Card,2,NA,completely novel,Training,N
4295,1267,3.69,1,2,N,7,64,604,64 vs 604,0,pretest,Card,2,NA,completely novel,Training,N
4296,1267,3.69,1,2,N,8,201,21,201 vs 21,1,pretest,Card,2,NA,completely novel,Training,N
4297,1267,3.69,1,2,N,9,105,125,105 vs 125,1,pretest,Card,2,target,partial novel,Training,N
4298,1267,3.69,1,2,N,10,807,78,807 vs 78,1,pretest,Card,2,NA,completely novel,Training,N
4299,1267,3.69,1,2,N,11,85,850,85 vs 850,0,pretest,Card,2,NA,completely novel,Training,N
4300,1267,3.69,1,2,N,12,12,22,12 vs 22,1,pretest,Card,2,NA,completely novel,Training,N
4301,1267,3.69,1,2,N,13,350,305,350 vs 305,0,pretest,Card,2,target,partial novel,Training,N
4302,1267,3.69,1,2,N,14,8,2,8 vs 2,1,pretest,Card,2,target,partial novel,Training,N
4303,1267,3.69,1,2,N,15,1000,100,1000 vs 100,0,pretest,Card,2,NA,completely novel,Training,N
4304,1267,3.69,1,2,N,16,206,260,206 vs 260,0,pretest,Card,2,foil,partial novel,Training,N
4305,1268,3.69,1,2,N,1,36,306,36 vs 306,1,pretest,Card,2,NA,completely novel,Training,N
4306,1268,3.69,1,2,N,2,15,5,15 vs 5,1,pretest,Card,2,foil,partial novel,Training,N
4307,1268,3.69,1,2,N,3,1002,1020,1002 vs 1020,0,pretest,Card,2,target,partial novel,Training,N
4308,1268,3.69,1,2,N,4,11,24,11 vs 24,0,pretest,Card,2,foil,partial novel,Training,N
4309,1268,3.69,1,2,N,5,670,67,670 vs 67,1,pretest,Card,2,foil,partial novel,Training,N
4310,1268,3.69,1,2,N,6,402,42,402 vs 42,1,pretest,Card,2,NA,completely novel,Training,N
4311,1268,3.69,1,2,N,7,64,604,64 vs 604,0,pretest,Card,2,NA,completely novel,Training,N
4312,1268,3.69,1,2,N,8,201,21,201 vs 21,1,pretest,Card,2,NA,completely novel,Training,N
4313,1268,3.69,1,2,N,9,105,125,105 vs 125,0,pretest,Card,2,target,partial novel,Training,N
4314,1268,3.69,1,2,N,10,807,78,807 vs 78,1,pretest,Card,2,NA,completely novel,Training,N
4315,1268,3.69,1,2,N,11,85,850,85 vs 850,1,pretest,Card,2,NA,completely novel,Training,N
4316,1268,3.69,1,2,N,12,12,22,12 vs 22,1,pretest,Card,2,NA,completely novel,Training,N
4317,1268,3.69,1,2,N,13,350,305,350 vs 305,1,pretest,Card,2,target,partial novel,Training,N
4318,1268,3.69,1,2,N,14,8,2,8 vs 2,1,pretest,Card,2,target,partial novel,Training,N
4319,1268,3.69,1,2,N,15,1000,100,1000 vs 100,1,pretest,Card,2,NA,completely novel,Training,N
4320,1268,3.69,1,2,N,16,206,260,206 vs 260,0,pretest,Card,2,foil,partial novel,Training,N
4321,2269,4.82,2,2,N,1,36,306,36 vs 306,1,pretest,Card,2,NA,completely novel,Training,N
4322,2269,4.82,2,2,N,2,15,5,15 vs 5,1,pretest,Card,2,foil,partial novel,Training,N
4323,2269,4.82,2,2,N,3,1002,1020,1002 vs 1020,0,pretest,Card,2,target,partial novel,Training,N
4324,2269,4.82,2,2,N,4,11,24,11 vs 24,1,pretest,Card,2,foil,partial novel,Training,N
4325,2269,4.82,2,2,N,5,670,67,670 vs 67,1,pretest,Card,2,foil,partial novel,Training,N
4326,2269,4.82,2,2,N,6,402,42,402 vs 42,1,pretest,Card,2,NA,completely novel,Training,N
4327,2269,4.82,2,2,N,7,64,604,64 vs 604,1,pretest,Card,2,NA,completely novel,Training,N
4328,2269,4.82,2,2,N,8,201,21,201 vs 21,1,pretest,Card,2,NA,completely novel,Training,N
4329,2269,4.82,2,2,N,9,105,125,105 vs 125,0,pretest,Card,2,target,partial novel,Training,N
4330,2269,4.82,2,2,N,10,807,78,807 vs 78,0,pretest,Card,2,NA,completely novel,Training,N
4331,2269,4.82,2,2,N,11,85,850,85 vs 850,0,pretest,Card,2,NA,completely novel,Training,N
4332,2269,4.82,2,2,N,12,12,22,12 vs 22,1,pretest,Card,2,NA,completely novel,Training,N
4333,2269,4.82,2,2,N,13,350,305,350 vs 305,0,pretest,Card,2,target,partial novel,Training,N
4334,2269,4.82,2,2,N,14,8,2,8 vs 2,1,pretest,Card,2,target,partial novel,Training,N
4335,2269,4.82,2,2,N,15,1000,100,1000 vs 100,0,pretest,Card,2,NA,completely novel,Training,N
4336,2269,4.82,2,2,N,16,206,260,206 vs 260,0,pretest,Card,2,foil,partial novel,Training,N
4337,1270,5.22,1,1,N,1,11,24,11 vs 24,0,pretest,Card,2,foil,partial novel,Training,N
4338,1270,5.22,1,1,N,2,201,21,201 vs 21,1,pretest,Card,2,NA,completely novel,Training,N
4339,1270,5.22,1,1,N,3,8,2,8 vs 2,1,pretest,Card,2,target,partial novel,Training,N
4340,1270,5.22,1,1,N,4,12,22,12 vs 22,1,pretest,Card,2,NA,completely novel,Training,N
4341,1270,5.22,1,1,N,5,105,125,105 vs 125,1,pretest,Card,2,target,partial novel,Training,N
4342,1270,5.22,1,1,N,6,1000,100,1000 vs 100,1,pretest,Card,2,NA,completely novel,Training,N
4343,1270,5.22,1,1,N,7,15,5,15 vs 5,0,pretest,Card,2,foil,partial novel,Training,N
4344,1270,5.22,1,1,N,8,350,305,350 vs 305,0,pretest,Card,2,target,partial novel,Training,N
4345,1270,5.22,1,1,N,9,64,604,64 vs 604,1,pretest,Card,2,NA,completely novel,Training,N
4346,1270,5.22,1,1,N,10,206,260,206 vs 260,1,pretest,Card,2,foil,partial novel,Training,N
4347,1270,5.22,1,1,N,11,402,42,402 vs 42,1,pretest,Card,2,NA,completely novel,Training,N
4348,1270,5.22,1,1,N,12,36,306,36 vs 306,1,pretest,Card,2,NA,completely novel,Training,N
4349,1270,5.22,1,1,N,13,670,67,670 vs 67,1,pretest,Card,2,foil,partial novel,Training,N
4350,1270,5.22,1,1,N,14,85,850,85 vs 850,1,pretest,Card,2,NA,completely novel,Training,N
4351,1270,5.22,1,1,N,15,807,78,807 vs 78,1,pretest,Card,2,NA,completely novel,Training,N
4352,1270,5.22,1,1,N,16,1002,1020,1002 vs 1020,0,pretest,Card,2,target,partial novel,Training,N
4353,1272,3.97,1,2,N,1,36,306,36 vs 306,0,pretest,Card,2,NA,completely novel,Training,N
4354,1272,3.97,1,2,N,2,15,5,15 vs 5,1,pretest,Card,2,foil,partial novel,Training,N
4355,1272,3.97,1,2,N,3,1002,1020,1002 vs 1020,0,pretest,Card,2,target,partial novel,Training,N
4356,1272,3.97,1,2,N,4,11,24,11 vs 24,0,pretest,Card,2,foil,partial novel,Training,N
4357,1272,3.97,1,2,N,5,670,67,670 vs 67,0,pretest,Card,2,foil,partial novel,Training,N
4358,1272,3.97,1,2,N,6,402,42,402 vs 42,1,pretest,Card,2,NA,completely novel,Training,N
4359,1272,3.97,1,2,N,7,64,604,64 vs 604,1,pretest,Card,2,NA,completely novel,Training,N
4360,1272,3.97,1,2,N,8,201,21,201 vs 21,1,pretest,Card,2,NA,completely novel,Training,N
4361,1272,3.97,1,2,N,9,105,125,105 vs 125,1,pretest,Card,2,target,partial novel,Training,N
4362,1272,3.97,1,2,N,10,807,78,807 vs 78,0,pretest,Card,2,NA,completely novel,Training,N
4363,1272,3.97,1,2,N,11,85,850,85 vs 850,1,pretest,Card,2,NA,completely novel,Training,N
4364,1272,3.97,1,2,N,12,12,22,12 vs 22,0,pretest,Card,2,NA,completely novel,Training,N
4365,1272,3.97,1,2,N,13,350,305,350 vs 305,0,pretest,Card,2,target,partial novel,Training,N
4366,1272,3.97,1,2,N,14,8,2,8 vs 2,1,pretest,Card,2,target,partial novel,Training,N
4367,1272,3.97,1,2,N,15,1000,100,1000 vs 100,0,pretest,Card,2,NA,completely novel,Training,N
4368,1272,3.97,1,2,N,16,206,260,206 vs 260,0,pretest,Card,2,foil,partial novel,Training,N
4369,1275,3.76,1,1,N,1,11,24,11 vs 24,1,pretest,Card,2,foil,partial novel,Training,N
4370,1275,3.76,1,1,N,2,201,21,201 vs 21,1,pretest,Card,2,NA,completely novel,Training,N
4371,1275,3.76,1,1,N,3,8,2,8 vs 2,1,pretest,Card,2,target,partial novel,Training,N
4372,1275,3.76,1,1,N,4,12,22,12 vs 22,1,pretest,Card,2,NA,completely novel,Training,N
4373,1275,3.76,1,1,N,5,105,125,105 vs 125,0,pretest,Card,2,target,partial novel,Training,N
4374,1275,3.76,1,1,N,6,1000,100,1000 vs 100,0,pretest,Card,2,NA,completely novel,Training,N
4375,1275,3.76,1,1,N,7,15,5,15 vs 5,1,pretest,Card,2,foil,partial novel,Training,N
4376,1275,3.76,1,1,N,8,350,305,350 vs 305,0,pretest,Card,2,target,partial novel,Training,N
4377,1275,3.76,1,1,N,9,64,604,64 vs 604,1,pretest,Card,2,NA,completely novel,Training,N
4378,1275,3.76,1,1,N,10,206,260,206 vs 260,0,pretest,Card,2,foil,partial novel,Training,N
4379,1275,3.76,1,1,N,11,402,42,402 vs 42,1,pretest,Card,2,NA,completely novel,Training,N
4380,1275,3.76,1,1,N,12,36,306,36 vs 306,1,pretest,Card,2,NA,completely novel,Training,N
4381,1275,3.76,1,1,N,13,670,67,670 vs 67,1,pretest,Card,2,foil,partial novel,Training,N
4382,1275,3.76,1,1,N,14,85,850,85 vs 850,1,pretest,Card,2,NA,completely novel,Training,N
4383,1275,3.76,1,1,N,15,807,78,807 vs 78,0,pretest,Card,2,NA,completely novel,Training,N
4384,1275,3.76,1,1,N,16,1002,1020,1002 vs 1020,0,pretest,Card,2,target,partial novel,Training,N
4385,2271,4.5,2,1,N,1,11,24,11 vs 24,1,pretest,Card,2,foil,partial novel,Training,N
4386,2271,4.5,2,1,N,2,201,21,201 vs 21,1,pretest,Card,2,NA,completely novel,Training,N
4387,2271,4.5,2,1,N,3,8,2,8 vs 2,1,pretest,Card,2,target,partial novel,Training,N
4388,2271,4.5,2,1,N,4,12,22,12 vs 22,1,pretest,Card,2,NA,completely novel,Training,N
4389,2271,4.5,2,1,N,5,105,125,105 vs 125,1,pretest,Card,2,target,partial novel,Training,N
4390,2271,4.5,2,1,N,6,1000,100,1000 vs 100,1,pretest,Card,2,NA,completely novel,Training,N
4391,2271,4.5,2,1,N,7,15,5,15 vs 5,1,pretest,Card,2,foil,partial novel,Training,N
4392,2271,4.5,2,1,N,8,350,305,350 vs 305,1,pretest,Card,2,target,partial novel,Training,N
4393,2271,4.5,2,1,N,9,64,604,64 vs 604,1,pretest,Card,2,NA,completely novel,Training,N
4394,2271,4.5,2,1,N,10,206,260,206 vs 260,0,pretest,Card,2,foil,partial novel,Training,N
4395,2271,4.5,2,1,N,11,402,42,402 vs 42,1,pretest,Card,2,NA,completely novel,Training,N
4396,2271,4.5,2,1,N,12,36,306,36 vs 306,0,pretest,Card,2,NA,completely novel,Training,N
4397,2271,4.5,2,1,N,13,670,67,670 vs 67,1,pretest,Card,2,foil,partial novel,Training,N
4398,2271,4.5,2,1,N,14,85,850,85 vs 850,0,pretest,Card,2,NA,completely novel,Training,N
4399,2271,4.5,2,1,N,15,807,78,807 vs 78,1,pretest,Card,2,NA,completely novel,Training,N
4400,2271,4.5,2,1,N,16,1002,1020,1002 vs 1020,0,pretest,Card,2,target,partial novel,Training,N
4401,1276,3.59,1,2,N,1,36,306,36 vs 306,0,pretest,Card,2,NA,completely novel,Training,N
4402,1276,3.59,1,2,N,2,15,5,15 vs 5,1,pretest,Card,2,foil,partial novel,Training,N
4403,1276,3.59,1,2,N,3,1002,1020,1002 vs 1020,0,pretest,Card,2,target,partial novel,Training,N
4404,1276,3.59,1,2,N,4,11,24,11 vs 24,1,pretest,Card,2,foil,partial novel,Training,N
4405,1276,3.59,1,2,N,5,670,67,670 vs 67,0,pretest,Card,2,foil,partial novel,Training,N
4406,1276,3.59,1,2,N,6,402,42,402 vs 42,0,pretest,Card,2,NA,completely novel,Training,N
4407,1276,3.59,1,2,N,7,64,604,64 vs 604,1,pretest,Card,2,NA,completely novel,Training,N
4408,1276,3.59,1,2,N,8,201,21,201 vs 21,1,pretest,Card,2,NA,completely novel,Training,N
4409,1276,3.59,1,2,N,9,105,125,105 vs 125,1,pretest,Card,2,target,partial novel,Training,N
4410,1276,3.59,1,2,N,10,807,78,807 vs 78,1,pretest,Card,2,NA,completely novel,Training,N
4411,1276,3.59,1,2,N,11,85,850,85 vs 850,1,pretest,Card,2,NA,completely novel,Training,N
4412,1276,3.59,1,2,N,12,12,22,12 vs 22,1,pretest,Card,2,NA,completely novel,Training,N
4413,1276,3.59,1,2,N,13,350,305,350 vs 305,1,pretest,Card,2,target,partial novel,Training,N
4414,1276,3.59,1,2,N,14,8,2,8 vs 2,1,pretest,Card,2,target,partial novel,Training,N
4415,1276,3.59,1,2,N,15,1000,100,1000 vs 100,1,pretest,Card,2,NA,completely novel,Training,N
4416,1276,3.59,1,2,N,16,206,260,206 vs 260,0,pretest,Card,2,foil,partial novel,Training,N
4417,1268,3.69,1,1,N,1,11,24,11 vs 24,0,posttest,Card,2,foil,partial novel,Training,N
4418,1268,3.69,1,1,N,2,201,21,201 vs 21,1,posttest,Card,2,NA,completely novel,Training,N
4419,1268,3.69,1,1,N,3,8,2,8 vs 2,1,posttest,Card,2,target,partial novel,Training,N
4420,1268,3.69,1,1,N,4,12,22,12 vs 22,1,posttest,Card,2,NA,completely novel,Training,N
4421,1268,3.69,1,1,N,5,105,125,105 vs 125,0,posttest,Card,2,target,partial novel,Training,N
4422,1268,3.69,1,1,N,6,1000,100,1000 vs 100,0,posttest,Card,2,NA,completely novel,Training,N
4423,1268,3.69,1,1,N,7,15,5,15 vs 5,1,posttest,Card,2,foil,partial novel,Training,N
4424,1268,3.69,1,1,N,8,350,305,350 vs 305,0,posttest,Card,2,target,partial novel,Training,N
